ID,VOICED/UNVOICED,SPEAKER,OWNER,
15159,5,5,Patryk,
15160,5,5,Patryk,
15161,5,5,Patryk,
15162,5,5,Patryk,
15163,5,5,Patryk,
15164,5,5,Patryk,
15165,5,5,Patryk,
15166,5,5,Patryk,
15167,5,5,Patryk,
15168,5,5,Patryk,
15169,5,5,Patryk,
15170,5,5,Patryk,
15171,5,5,Patryk,
15172,5,5,Patryk,
15173,5,5,Patryk,
15174,5,5,Patryk,
15175,5,5,Patryk,
15176,5,5,Patryk,
15177,5,5,Patryk,
15178,5,5,Patryk,
15179,5,5,Patryk,
15180,5,5,Patryk,
15181,5,5,Patryk,
15182,5,5,Patryk,
15183,5,5,Patryk,
15184,5,5,Patryk,
15185,5,5,Patryk,
15186,5,5,Patryk,
15187,5,5,Patryk,
15188,5,5,Patryk,
15189,5,5,Patryk,
15190,5,5,Patryk,
15191,5,5,Patryk,
15192,5,5,Patryk,
15193,5,5,Patryk,
15194,5,5,Patryk,
15195,5,5,Patryk,
15196,5,5,Patryk,
15197,5,5,Patryk,
15198,5,5,Patryk,
15199,5,5,Patryk,
15200,5,5,Patryk,
15201,5,5,Patryk,
15202,5,5,Patryk,
15203,5,5,Patryk,
15204,5,5,Patryk,
15205,5,5,Patryk,
15206,5,5,Patryk,
15207,5,5,Patryk,
15208,5,5,Patryk,
15209,5,5,Patryk,
15210,5,5,Patryk,
15211,5,5,Patryk,
15212,5,5,Patryk,
15213,5,5,Patryk,
15214,5,5,Patryk,
15215,5,5,Patryk,
15216,5,5,Patryk,
15217,5,5,Patryk,
15218,5,5,Patryk,
15219,5,5,Patryk,
15220,5,5,Patryk,
15221,5,5,Patryk,
15222,5,5,Patryk,
15223,5,5,Patryk,
15224,5,5,Patryk,
15225,5,5,Patryk,
15226,5,5,Patryk,
15227,5,5,Patryk,
15228,5,5,Patryk,
15229,5,5,Patryk,
15230,5,5,Patryk,
15231,5,5,Patryk,
15232,5,5,Patryk,
15233,5,5,Patryk,
15234,5,5,Patryk,
15235,5,5,Patryk,
15236,5,5,Patryk,
15237,5,5,Patryk,
15238,5,5,Patryk,
15239,5,5,Patryk,
15240,5,5,Patryk,
15241,5,5,Patryk,
15242,5,5,Patryk,
15243,5,5,Patryk,
15244,5,5,Patryk,
15245,5,5,Patryk,
15246,5,5,Patryk,
15247,5,5,Patryk,
15248,5,5,Patryk,
15249,5,5,Patryk,
15250,5,5,Patryk,
15251,5,5,Patryk,
15252,5,5,Patryk,
15253,5,5,Patryk,
15254,5,5,Patryk,
15255,5,5,Patryk,
15256,5,5,Patryk,
15257,5,5,Patryk,
15258,5,5,Patryk,
15259,5,5,Patryk,
15260,5,5,Patryk,
15261,5,5,Patryk,
15262,5,5,Patryk,
15263,5,5,Patryk,
15264,5,5,Patryk,
15265,5,5,Patryk,
15266,5,5,Patryk,
15267,5,5,Patryk,
15268,5,5,Patryk,
15269,5,5,Patryk,
15270,5,5,Patryk,
15271,5,5,Patryk,
15272,5,5,Patryk,
15273,5,5,Patryk,
15274,5,5,Patryk,
15275,5,5,Patryk,
15276,5,5,Patryk,
15277,5,5,Patryk,
15278,5,5,Patryk,
15279,5,5,Patryk,
15280,5,5,Patryk,
15281,5,5,Patryk,
15282,5,5,Patryk,
15283,5,5,Patryk,
15284,5,5,Patryk,
15285,5,5,Patryk,
15286,5,5,Patryk,
15287,5,5,Patryk,
15288,5,5,Patryk,
15289,5,5,Patryk,
15290,5,5,Patryk,
15291,5,5,Patryk,
15292,5,5,Patryk,
15293,5,5,Patryk,
15294,5,5,Patryk,
15295,5,5,Patryk,
15296,5,5,Patryk,
15297,5,5,Patryk,
15298,5,5,Patryk,
15299,5,5,Patryk,
15300,5,5,Patryk,
15301,5,5,Patryk,
15302,5,5,Patryk,
15303,5,5,Patryk,
15304,5,5,Patryk,
15305,5,5,Patryk,
15306,5,5,Patryk,
15307,5,5,Patryk,
15308,5,5,Patryk,
15309,5,5,Patryk,
15310,5,5,Patryk,
15311,5,5,Patryk,
15312,5,5,Patryk,
15313,5,5,Patryk,
15314,5,5,Patryk,
15315,5,5,Patryk,
15316,5,5,Patryk,
15317,5,5,Patryk,
15318,5,5,Patryk,
15319,5,5,Patryk,
15320,5,5,Patryk,
15321,5,5,Patryk,
15322,5,5,Patryk,
15323,5,5,Patryk,
15324,5,5,Patryk,
15325,5,5,Patryk,
15326,5,5,Patryk,
15327,5,5,Patryk,
15328,5,5,Patryk,
15329,5,5,Patryk,
15330,5,5,Patryk,
15331,5,5,Patryk,
15332,5,5,Patryk,
15333,5,5,Patryk,
15334,5,5,Patryk,
15335,5,5,Patryk,
15336,5,5,Patryk,
15337,5,5,Patryk,
15338,5,5,Patryk,
15339,5,5,Patryk,
15340,5,5,Patryk,
15341,5,5,Patryk,
15342,5,5,Patryk,
15343,5,5,Patryk,
15344,5,5,Patryk,
15345,5,5,Patryk,
15346,5,5,Patryk,
15347,5,5,Patryk,
15348,5,5,Patryk,
15349,5,5,Patryk,
15350,5,5,Patryk,
15351,5,5,Patryk,
15352,5,5,Patryk,
15353,5,5,Patryk,
15354,5,5,Patryk,
15355,5,5,Patryk,
15356,5,5,Patryk,
15357,5,5,Patryk,
15358,5,5,Patryk,
15359,5,5,Patryk,
15360,5,5,Patryk,
15361,5,5,Patryk,
15362,5,5,Patryk,
15363,5,5,Patryk,
15364,5,5,Patryk,
15365,5,5,Patryk,
15366,5,5,Patryk,
15367,5,5,Patryk,
15368,5,5,Patryk,
15369,5,5,Patryk,
15370,5,5,Patryk,
15371,5,5,Patryk,
15372,5,5,Patryk,
15373,5,5,Patryk,
15374,5,5,Patryk,
15375,5,5,Patryk,
15376,5,5,Patryk,
15377,5,5,Patryk,
15378,5,5,Patryk,
15379,5,5,Patryk,
15380,5,5,Patryk,
15381,5,5,Patryk,
15382,5,5,Patryk,
15383,5,5,Patryk,
15384,5,5,Patryk,
15385,5,5,Patryk,
15386,5,5,Patryk,
15387,5,5,Patryk,
15388,5,5,Patryk,
15389,5,5,Patryk,
15390,5,5,Patryk,
15391,5,5,Patryk,
15392,5,5,Patryk,
15393,5,5,Patryk,
15394,5,5,Patryk,
15395,5,5,Patryk,
15396,5,5,Patryk,
15397,5,5,Patryk,
15398,5,5,Patryk,
15399,5,5,Patryk,
15400,5,5,Patryk,
15401,5,5,Patryk,
15402,5,5,Patryk,
15403,5,5,Patryk,
15404,5,5,Patryk,
15405,5,5,Patryk,
15406,5,5,Patryk,
15407,5,5,Patryk,
15408,5,5,Patryk,
15409,5,5,Patryk,
15410,5,5,Patryk,
15411,5,5,Patryk,
15412,5,5,Patryk,
15413,5,5,Patryk,
15414,5,5,Patryk,
15415,5,5,Patryk,
15416,5,5,Patryk,
15417,5,5,Patryk,
15418,5,5,Patryk,
15419,5,5,Patryk,
15420,5,5,Patryk,
15421,5,5,Patryk,
15422,5,5,Patryk,
15423,5,5,Patryk,
15424,5,5,Patryk,
15425,5,5,Patryk,
15426,5,5,Patryk,
15427,5,5,Patryk,
15428,5,5,Patryk,
15429,5,5,Patryk,
15430,5,5,Patryk,
15431,5,5,Patryk,
15432,5,5,Patryk,
15433,5,5,Patryk,
15434,5,5,Patryk,
15435,5,5,Patryk,
15436,5,5,Patryk,
15437,5,5,Patryk,
15438,5,5,Patryk,
15439,5,5,Patryk,
15440,5,5,Patryk,
15441,5,5,Patryk,
15442,5,5,Patryk,
15443,5,5,Patryk,
15444,5,5,Patryk,
15445,5,5,Patryk,
15446,5,5,Patryk,
15447,5,5,Patryk,
15448,5,5,Patryk,
15449,5,5,Patryk,
15450,5,5,Patryk,
15451,5,5,Patryk,
15452,5,5,Patryk,
15453,5,5,Patryk,
15454,5,5,Patryk,
15455,5,5,Patryk,
15456,5,5,Patryk,
15457,5,5,Patryk,
15458,5,5,Patryk,
15459,5,5,Patryk,
15460,5,5,Patryk,
15461,5,5,Patryk,
15462,5,5,Patryk,
15463,5,5,Patryk,
15464,5,5,Patryk,
15465,5,5,Patryk,
15466,5,5,Patryk,
15467,5,5,Patryk,
15468,5,5,Patryk,
15469,5,5,Patryk,
15470,5,5,Patryk,
15471,5,5,Patryk,
15472,5,5,Patryk,
15473,5,5,Patryk,
15474,5,5,Patryk,
15475,5,5,Patryk,
15476,5,5,Patryk,
15477,5,5,Patryk,
15478,5,5,Patryk,
15479,5,5,Patryk,
15480,5,5,Patryk,
15481,5,5,Patryk,
15482,5,5,Patryk,
15483,5,5,Patryk,
15484,5,5,Patryk,
15485,5,5,Patryk,
15486,5,5,Patryk,
15487,5,5,Patryk,
15488,5,5,Patryk,
15489,5,5,Patryk,
15490,5,5,Patryk,
15491,5,5,Patryk,
15492,5,5,Patryk,
15493,5,5,Patryk,
15494,5,5,Patryk,
15495,5,5,Patryk,
15496,5,5,Patryk,
15497,5,5,Patryk,
15498,5,5,Patryk,
15499,5,5,Patryk,
15500,5,5,Patryk,
15501,5,5,Patryk,
15502,5,5,Patryk,
15503,5,5,Patryk,
15504,5,5,Patryk,
15505,5,5,Patryk,
15506,5,5,Patryk,
15507,5,5,Patryk,
15508,5,5,Patryk,
15509,5,5,Patryk,
15510,5,5,Patryk,
15511,5,5,Patryk,
15512,5,5,Patryk,
15513,5,5,Patryk,
15514,5,5,Patryk,
15515,5,5,Patryk,
15516,5,5,Patryk,
15517,5,5,Patryk,
15518,5,5,Patryk,
15519,5,5,Patryk,
15520,5,5,Patryk,
15521,5,5,Patryk,
15522,5,5,Patryk,
15523,5,5,Patryk,
15524,5,5,Patryk,
15525,5,5,Patryk,
15526,5,5,Patryk,
15527,5,5,Patryk,
15528,5,5,Patryk,
15529,5,5,Patryk,
15530,5,5,Patryk,
15531,5,5,Patryk,
15532,5,5,Patryk,
15533,5,5,Patryk,
15534,5,5,Patryk,
15535,5,5,Patryk,
15536,5,5,Patryk,
15537,5,5,Patryk,
15538,5,5,Patryk,
15539,5,5,Patryk,
15540,5,5,Patryk,
15541,5,5,Patryk,
15542,5,5,Patryk,
15543,5,5,Patryk,
15544,5,5,Patryk,
15545,5,5,Patryk,
15546,5,5,Patryk,
15547,5,5,Patryk,
15548,5,5,Patryk,
15549,5,5,Patryk,
15550,5,5,Patryk,
15551,5,5,Patryk,
15552,5,5,Patryk,
15553,5,5,Patryk,
15554,5,5,Patryk,
15555,5,5,Patryk,
15556,5,5,Patryk,
15557,5,5,Patryk,
15558,5,5,Patryk,
15559,5,5,Patryk,
15560,5,5,Patryk,
15561,5,5,Patryk,
15562,5,5,Patryk,
15563,5,5,Patryk,
15564,5,5,Patryk,
15565,5,5,Patryk,
15566,5,5,Patryk,
15567,5,5,Patryk,
15568,5,5,Patryk,
15569,5,5,Patryk,
15570,5,5,Patryk,
15571,5,5,Patryk,
15572,5,5,Patryk,
15573,5,5,Patryk,
15574,5,5,Patryk,
15575,5,5,Patryk,
15576,5,5,Patryk,
15577,5,5,Patryk,
15578,5,5,Patryk,
15579,5,5,Patryk,
15580,5,5,Patryk,
15581,5,5,Patryk,
15582,5,5,Patryk,
15583,5,5,Patryk,
15584,5,5,Patryk,
15585,5,5,Patryk,
15586,5,5,Patryk,
15587,5,5,Patryk,
15588,5,5,Patryk,
15589,5,5,Patryk,
15590,5,5,Patryk,
15591,5,5,Patryk,
15592,5,5,Patryk,
15593,5,5,Patryk,
15594,5,5,Patryk,
15595,5,5,Patryk,
15596,5,5,Patryk,
15597,5,5,Patryk,
15598,5,5,Patryk,
15599,5,5,Patryk,
15600,5,5,Patryk,
15601,5,5,Patryk,
15602,5,5,Patryk,
15603,5,5,Patryk,
15604,5,5,Patryk,
15605,5,5,Patryk,
15606,5,5,Patryk,
15607,5,5,Patryk,
15608,5,5,Patryk,
15609,5,5,Patryk,
15610,5,5,Patryk,
15611,5,5,Patryk,
15612,5,5,Patryk,
15613,5,5,Patryk,
15614,5,5,Patryk,
15615,5,5,Patryk,
15616,5,5,Patryk,
15617,5,5,Patryk,
15618,5,5,Patryk,
15619,5,5,Patryk,
15620,5,5,Patryk,
15621,5,5,Patryk,
15622,5,5,Patryk,
15623,5,5,Patryk,
15624,5,5,Patryk,
15625,5,5,Patryk,
15626,5,5,Patryk,
15627,5,5,Patryk,
15628,5,5,Patryk,
15629,5,5,Patryk,
15630,5,5,Patryk,
15631,5,5,Patryk,
15632,5,5,Patryk,
15633,5,5,Patryk,
15634,5,5,Patryk,
15635,5,5,Patryk,
15636,5,5,Patryk,
15637,5,5,Patryk,
15638,5,5,Patryk,
15639,5,5,Patryk,
15640,5,5,Patryk,
15641,5,5,Patryk,
15642,5,5,Patryk,
15643,5,5,Patryk,
15644,5,5,Patryk,
15645,5,5,Patryk,
15646,5,5,Patryk,
15647,5,5,Patryk,
15648,5,5,Patryk,
15649,5,5,Patryk,
15650,5,5,Patryk,
15651,5,5,Patryk,
15652,5,5,Patryk,
15653,5,5,Patryk,
15654,5,5,Patryk,
15655,5,5,Patryk,
15656,5,5,Patryk,
15657,5,5,Patryk,
15658,5,5,Patryk,
15659,5,5,Patryk,
15660,5,5,Patryk,
15661,5,5,Patryk,
15662,5,5,Patryk,
15663,5,5,Patryk,
15664,5,5,Patryk,
15665,5,5,Patryk,
15666,5,5,Patryk,
15667,5,5,Patryk,
15668,5,5,Patryk,
15669,5,5,Patryk,
15670,5,5,Patryk,
15671,5,5,Patryk,
15672,5,5,Patryk,
15673,5,5,Patryk,
15674,5,5,Patryk,
15675,5,5,Patryk,
15676,5,5,Patryk,
15677,5,5,Patryk,
15678,5,5,Patryk,
15679,5,5,Patryk,
15680,5,5,Patryk,
15681,5,5,Patryk,
15682,5,5,Patryk,
15683,5,5,Patryk,
15684,5,5,Patryk,
15685,5,5,Patryk,
15686,5,5,Patryk,
15687,5,5,Patryk,
15688,5,5,Patryk,
15689,5,5,Patryk,
15690,5,5,Patryk,
15691,5,5,Patryk,
15692,5,5,Patryk,
15693,5,5,Patryk,
15694,5,5,Patryk,
15695,5,5,Patryk,
15696,5,5,Patryk,
15697,5,5,Patryk,
15698,5,5,Patryk,
15699,5,5,Patryk,
15700,5,5,Patryk,
15701,5,5,Patryk,
15702,5,5,Patryk,
15703,5,5,Patryk,
15704,5,5,Patryk,
15705,5,5,Patryk,
15706,5,5,Patryk,
15707,5,5,Patryk,
15708,5,5,Patryk,
15709,5,5,Patryk,
15710,5,5,Patryk,
15711,5,5,Patryk,
15712,5,5,Patryk,
15713,5,5,Patryk,
15714,5,5,Patryk,
15715,5,5,Patryk,
15716,5,5,Patryk,
15717,5,5,Patryk,
15718,5,5,Patryk,
15719,5,5,Patryk,
15720,5,5,Patryk,
15721,5,5,Patryk,
15722,5,5,Patryk,
15723,5,5,Patryk,
15724,5,5,Patryk,
15725,5,5,Patryk,
15726,5,5,Patryk,
15727,5,5,Patryk,
15728,5,5,Patryk,
15729,5,5,Patryk,
15730,5,5,Patryk,
15731,5,5,Patryk,
15732,5,5,Patryk,
15733,5,5,Patryk,
15734,5,5,Patryk,
15735,5,5,Patryk,
15736,5,5,Patryk,
15737,5,5,Patryk,
15738,5,5,Patryk,
15739,5,5,Patryk,
15740,5,5,Patryk,
15741,5,5,Patryk,
15742,5,5,Patryk,
15743,5,5,Patryk,
15744,5,5,Patryk,
15745,5,5,Patryk,
15746,5,5,Patryk,
15747,5,5,Patryk,
15748,5,5,Patryk,
15749,5,5,Patryk,
15750,5,5,Patryk,
15751,5,5,Patryk,
15752,5,5,Patryk,
15753,5,5,Patryk,
15754,5,5,Patryk,
15755,5,5,Patryk,
15756,5,5,Patryk,
15757,5,5,Patryk,
15758,5,5,Patryk,
15759,5,5,Patryk,
15760,5,5,Patryk,
15761,5,5,Patryk,
15762,5,5,Patryk,
15763,5,5,Patryk,
15764,5,5,Patryk,
15765,5,5,Patryk,
15766,5,5,Patryk,
15767,5,5,Patryk,
15768,5,5,Patryk,
15769,5,5,Patryk,
15770,5,5,Patryk,
15771,5,5,Patryk,
15772,5,5,Patryk,
15773,5,5,Patryk,
15774,5,5,Patryk,
15775,5,5,Patryk,
15776,5,5,Patryk,
15777,5,5,Patryk,
15778,5,5,Patryk,
15779,5,5,Patryk,
15780,5,5,Patryk,
15781,5,5,Patryk,
15782,5,5,Patryk,
15783,5,5,Patryk,
15784,5,5,Patryk,
15785,5,5,Patryk,
15786,5,5,Patryk,
15787,5,5,Patryk,
15788,5,5,Patryk,
15789,5,5,Patryk,
15790,5,5,Patryk,
15791,5,5,Patryk,
15792,5,5,Patryk,
15793,5,5,Patryk,
15794,5,5,Patryk,
15795,5,5,Patryk,
15796,5,5,Patryk,
15797,5,5,Patryk,
15798,5,5,Patryk,
15799,5,5,Patryk,
15800,5,5,Patryk,
15801,5,5,Patryk,
15802,5,5,Patryk,
15803,5,5,Patryk,
15804,5,5,Patryk,
15805,5,5,Patryk,
15806,5,5,Patryk,
15807,5,5,Patryk,
15808,5,5,Patryk,
15809,5,5,Patryk,
15810,5,5,Patryk,
15811,5,5,Patryk,
15812,5,5,Patryk,
15813,5,5,Patryk,
15814,5,5,Patryk,
15815,5,5,Patryk,
15816,5,5,Patryk,
15817,5,5,Patryk,
15818,5,5,Patryk,
15819,5,5,Patryk,
15820,5,5,Patryk,
15821,5,5,Patryk,
15822,5,5,Patryk,
15823,5,5,Patryk,
15824,5,5,Patryk,
15825,5,5,Patryk,
15826,5,5,Patryk,
15827,5,5,Patryk,
15828,5,5,Patryk,
15829,5,5,Patryk,
15830,5,5,Patryk,
15831,5,5,Patryk,
15832,5,5,Patryk,
15833,5,5,Patryk,
15834,5,5,Patryk,
15835,5,5,Patryk,
15836,5,5,Patryk,
15837,5,5,Patryk,
15838,5,5,Patryk,
15839,5,5,Patryk,
15840,5,5,Patryk,
15841,5,5,Patryk,
15842,5,5,Patryk,
15843,5,5,Patryk,
15844,5,5,Patryk,
15845,5,5,Patryk,
15846,5,5,Patryk,
15847,5,5,Patryk,
15848,5,5,Patryk,
15849,5,5,Patryk,
15850,5,5,Patryk,
15851,5,5,Patryk,
15852,5,5,Patryk,
15853,5,5,Patryk,
15854,5,5,Patryk,
15855,5,5,Patryk,
15856,5,5,Patryk,
15857,5,5,Patryk,
15858,5,5,Patryk,
15859,5,5,Patryk,
15860,5,5,Patryk,
15861,5,5,Patryk,
15862,5,5,Patryk,
15863,5,5,Patryk,
15864,5,5,Patryk,
15865,5,5,Patryk,
15866,5,5,Patryk,
15867,5,5,Patryk,
15868,5,5,Patryk,
15869,5,5,Patryk,
15870,5,5,Patryk,
15871,5,5,Patryk,
15872,5,5,Patryk,
15873,5,5,Patryk,
15874,5,5,Patryk,
15875,5,5,Patryk,
15876,5,5,Patryk,
15877,5,5,Patryk,
15878,5,5,Patryk,
15879,5,5,Patryk,
15880,5,5,Patryk,
15881,5,5,Patryk,
15882,5,5,Patryk,
15883,5,5,Patryk,
15884,5,5,Patryk,
15885,5,5,Patryk,
15886,5,5,Patryk,
15887,5,5,Patryk,
15888,5,5,Patryk,
15889,5,5,Patryk,
15890,5,5,Patryk,
15891,5,5,Patryk,
15892,5,5,Patryk,
15893,5,5,Patryk,
15894,5,5,Patryk,
15895,5,5,Patryk,
15896,5,5,Patryk,
15897,5,5,Patryk,
15898,5,5,Patryk,
15899,5,5,Patryk,
15900,5,5,Patryk,
15901,5,5,Patryk,
15902,5,5,Patryk,
15903,5,5,Patryk,
15904,5,5,Patryk,
15905,5,5,Patryk,
15906,5,5,Patryk,
15907,5,5,Patryk,
15908,5,5,Patryk,
15909,5,5,Patryk,
15910,5,5,Patryk,
15911,5,5,Patryk,
15912,5,5,Patryk,
15913,5,5,Patryk,
15914,5,5,Patryk,
15915,5,5,Patryk,
15916,5,5,Patryk,
15917,5,5,Patryk,
15918,5,5,Patryk,
15919,5,5,Patryk,
15920,5,5,Patryk,
15921,5,5,Patryk,
15922,5,5,Patryk,
15923,5,5,Patryk,
15924,5,5,Patryk,
15925,5,5,Patryk,
15926,5,5,Patryk,
15927,5,5,Patryk,
15928,5,5,Patryk,
15929,5,5,Patryk,
15930,5,5,Patryk,
15931,5,5,Patryk,
15932,5,5,Patryk,
15933,5,5,Patryk,
15934,5,5,Patryk,
15935,5,5,Patryk,
15936,5,5,Patryk,
15937,5,5,Patryk,
15938,5,5,Patryk,
15939,5,5,Patryk,
15940,5,5,Patryk,
15941,5,5,Patryk,
15942,5,5,Patryk,
15943,5,5,Patryk,
15944,5,5,Patryk,
15945,5,5,Patryk,
15946,5,5,Patryk,
15947,5,5,Patryk,
15948,5,5,Patryk,
15949,5,5,Patryk,
15950,5,5,Patryk,
15951,5,5,Patryk,
15952,5,5,Patryk,
15953,5,5,Patryk,
15954,5,5,Patryk,
15955,5,5,Patryk,
15956,5,5,Patryk,
15957,5,5,Patryk,
15958,5,5,Patryk,
15959,5,5,Patryk,
15960,5,5,Patryk,
15961,5,5,Patryk,
15962,5,5,Patryk,
15963,5,5,Patryk,
15964,5,5,Patryk,
15965,5,5,Patryk,
15966,5,5,Patryk,
15967,5,5,Patryk,
15968,5,5,Patryk,
15969,5,5,Patryk,
15970,5,5,Patryk,
15971,5,5,Patryk,
15972,5,5,Patryk,
15973,5,5,Patryk,
15974,5,5,Patryk,
15975,5,5,Patryk,
15976,5,5,Patryk,
15977,5,5,Patryk,
15978,5,5,Patryk,
15979,5,5,Patryk,
15980,5,5,Patryk,
15981,5,5,Patryk,
15982,5,5,Patryk,
15983,5,5,Patryk,
15984,5,5,Patryk,
15985,5,5,Patryk,
15986,5,5,Patryk,
15987,5,5,Patryk,
15988,5,5,Patryk,
15989,5,5,Patryk,
15990,5,5,Patryk,
15991,5,5,Patryk,
15992,5,5,Patryk,
15993,5,5,Patryk,
15994,5,5,Patryk,
15995,5,5,Patryk,
15996,5,5,Patryk,
15997,5,5,Patryk,
15998,5,5,Patryk,
15999,5,5,Patryk,
16000,5,5,Patryk,
16001,5,5,Patryk,
16002,5,5,Patryk,
16003,5,5,Patryk,
16004,5,5,Patryk,
16005,5,5,Patryk,
16006,5,5,Patryk,
16007,5,5,Patryk,
16008,5,5,Patryk,
16009,5,5,Patryk,
16010,5,5,Patryk,
16011,5,5,Patryk,
16012,5,5,Patryk,
16013,5,5,Patryk,
16014,5,5,Patryk,
16015,5,5,Patryk,
16016,5,5,Patryk,
16017,5,5,Patryk,
16018,5,5,Patryk,
16019,5,5,Patryk,
16020,5,5,Patryk,
16021,5,5,Patryk,
16022,5,5,Patryk,
16023,5,5,Patryk,
16024,5,5,Patryk,
16025,5,5,Patryk,
16026,5,5,Patryk,
16027,5,5,Patryk,
16028,5,5,Patryk,
16029,5,5,Patryk,
16030,5,5,Patryk,
16031,5,5,Patryk,
16032,5,5,Patryk,
16033,5,5,Patryk,
16034,5,5,Patryk,
16035,5,5,Patryk,
16036,5,5,Patryk,
16037,5,5,Patryk,
16038,5,5,Patryk,
16039,5,5,Patryk,
16040,5,5,Patryk,
16041,5,5,Patryk,
16042,5,5,Patryk,
16043,5,5,Patryk,
16044,5,5,Patryk,
16045,5,5,Patryk,
16046,5,5,Patryk,
16047,5,5,Patryk,
16048,5,5,Patryk,
16049,5,5,Patryk,
16050,5,5,Patryk,
16051,5,5,Patryk,
16052,5,5,Patryk,
16053,5,5,Patryk,
16054,5,5,Patryk,
16055,5,5,Patryk,
16056,5,5,Patryk,
16057,5,5,Patryk,
16058,5,5,Patryk,
16059,5,5,Patryk,
16060,5,5,Patryk,
16061,5,5,Patryk,
16062,5,5,Patryk,
16063,5,5,Patryk,
16064,5,5,Patryk,
16065,5,5,Patryk,
16066,5,5,Patryk,
16067,5,5,Patryk,
16068,5,5,Patryk,
16069,5,5,Patryk,
16070,5,5,Patryk,
16071,5,5,Patryk,
16072,5,5,Patryk,
16073,5,5,Patryk,
16074,5,5,Patryk,
16075,5,5,Patryk,
16076,5,5,Patryk,
16077,5,5,Patryk,
16078,5,5,Patryk,
16079,5,5,Patryk,
16080,5,5,Patryk,
16081,5,5,Patryk,
16082,5,5,Patryk,
16083,5,5,Patryk,
16084,5,5,Patryk,
16085,5,5,Patryk,
16086,5,5,Patryk,
16087,5,5,Patryk,
16088,5,5,Patryk,
16089,5,5,Patryk,
16090,5,5,Patryk,
16091,5,5,Patryk,
16092,5,5,Patryk,
16093,5,5,Patryk,
16094,5,5,Patryk,
16095,5,5,Patryk,
16096,5,5,Patryk,
16097,5,5,Patryk,
16098,5,5,Patryk,
16099,5,5,Patryk,
16100,5,5,Patryk,
16101,5,5,Patryk,
16102,5,5,Patryk,
16103,5,5,Patryk,
16104,5,5,Patryk,
16105,5,5,Patryk,
16106,5,5,Patryk,
16107,5,5,Patryk,
16108,5,5,Patryk,
16109,5,5,Patryk,
16110,5,5,Patryk,
16111,5,5,Patryk,
16112,5,5,Patryk,
16113,5,5,Patryk,
16114,5,5,Patryk,
16115,5,5,Patryk,
16116,5,5,Patryk,
16117,5,5,Patryk,
16118,5,5,Patryk,
16119,5,5,Patryk,
16120,5,5,Patryk,
16121,5,5,Patryk,
16122,5,5,Patryk,
16123,5,5,Patryk,
16124,5,5,Patryk,
16125,5,5,Patryk,
16126,5,5,Patryk,
16127,5,5,Patryk,
16128,5,5,Patryk,
16129,5,5,Patryk,
16130,5,5,Patryk,
16131,5,5,Patryk,
16132,5,5,Patryk,
16133,5,5,Patryk,
16134,5,5,Patryk,
16135,5,5,Patryk,
16136,5,5,Patryk,
16137,5,5,Patryk,
16138,5,5,Patryk,
16139,5,5,Patryk,
16140,5,5,Patryk,
16141,5,5,Patryk,
16142,5,5,Patryk,
16143,5,5,Patryk,
16144,5,5,Patryk,
16145,5,5,Patryk,
16146,5,5,Patryk,
16147,5,5,Patryk,
16148,5,5,Patryk,
16149,5,5,Patryk,
16150,5,5,Patryk,
16151,5,5,Patryk,
16152,5,5,Patryk,
16153,5,5,Patryk,
16154,5,5,Patryk,
16155,5,5,Patryk,
16156,5,5,Patryk,
16157,5,5,Patryk,
16158,5,5,Patryk,
16159,5,5,Patryk,
16160,5,5,Patryk,
16161,5,5,Patryk,
16162,5,5,Patryk,
16163,5,5,Patryk,
16164,5,5,Patryk,
16165,5,5,Patryk,
16166,5,5,Patryk,
16167,5,5,Patryk,
16168,5,5,Patryk,
16169,5,5,Patryk,
16170,5,5,Patryk,
16171,5,5,Patryk,
16172,5,5,Patryk,
16173,5,5,Patryk,
16174,5,5,Patryk,
16175,5,5,Patryk,
16176,5,5,Patryk,
16177,5,5,Patryk,
16178,5,5,Patryk,
16179,5,5,Patryk,
16180,5,5,Patryk,
16181,5,5,Patryk,
16182,5,5,Patryk,
16183,5,5,Patryk,
16184,5,5,Patryk,
16185,5,5,Patryk,
16186,5,5,Patryk,
16187,5,5,Patryk,
16188,5,5,Patryk,
16189,5,5,Patryk,
16190,5,5,Patryk,
16191,5,5,Patryk,
16192,5,5,Patryk,
16193,5,5,Patryk,
16194,5,5,Patryk,
16195,5,5,Patryk,
16196,5,5,Patryk,
16197,5,5,Patryk,
16198,5,5,Patryk,
16199,5,5,Patryk,
16200,5,5,Patryk,
16201,5,5,Patryk,
16202,5,5,Patryk,
16203,5,5,Patryk,
16204,5,5,Patryk,
16205,5,5,Patryk,
16206,5,5,Patryk,
16207,5,5,Patryk,
16208,5,5,Patryk,
16209,5,5,Patryk,
16210,5,5,Patryk,
16211,5,5,Patryk,
16212,5,5,Patryk,
16213,5,5,Patryk,
16214,5,5,Patryk,
16215,5,5,Patryk,
16216,5,5,Patryk,
16217,5,5,Patryk,
16218,5,5,Patryk,
16219,5,5,Patryk,
16220,5,5,Patryk,
16221,5,5,Patryk,
16222,5,5,Patryk,
16223,5,5,Patryk,
16224,5,5,Patryk,
16225,5,5,Patryk,
16226,5,5,Patryk,
16227,5,5,Patryk,
16228,5,5,Patryk,
16229,5,5,Patryk,
16230,5,5,Patryk,
16231,5,5,Patryk,
16232,5,5,Patryk,
